image_path,true_label,predicted_label,confidence,top_k_labels,top_k_probabilities
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1578710.jpg,apple_pie,creme_brulee,0.07622870057821274,"[""creme_brulee"", ""bread_pudding"", ""panna_cotta"", ""cheesecake"", ""french_onion_soup""]","[0.07622870057821274, 0.06421244889497757, 0.06236157566308975, 0.05041155219078064, 0.04749360680580139]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1579622.jpg,apple_pie,peking_duck,0.18171991407871246,"[""peking_duck"", ""creme_brulee"", ""hot_and_sour_soup"", ""baby_back_ribs"", ""bread_pudding""]","[0.18171991407871246, 0.12896521389484406, 0.06287845969200134, 0.053550172597169876, 0.051342226564884186]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1579774.jpg,apple_pie,spaghetti_bolognese,0.08840657025575638,"[""spaghetti_bolognese"", ""pad_thai"", ""paella"", ""pizza"", ""nachos""]","[0.08840657025575638, 0.08782082796096802, 0.05586923658847809, 0.05411502718925476, 0.05300740525126457]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1617515.jpg,apple_pie,frozen_yogurt,0.03668845072388649,"[""frozen_yogurt"", ""miso_soup"", ""strawberry_shortcake"", ""ice_cream"", ""cup_cakes""]","[0.03668845072388649, 0.03314157575368881, 0.032508619129657745, 0.030760034918785095, 0.02998396009206772]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1617793.jpg,apple_pie,dumplings,0.19654153287410736,"[""dumplings"", ""french_fries"", ""macaroni_and_cheese"", ""gyoza"", ""fish_and_chips""]","[0.19654153287410736, 0.08236740529537201, 0.0746423751115799, 0.05877191945910454, 0.049254920333623886]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1626685.jpg,apple_pie,oysters,0.021408872678875923,"[""oysters"", ""gyoza"", ""pulled_pork_sandwich"", ""pancakes"", ""hamburger""]","[0.021408872678875923, 0.020462512969970703, 0.019368939101696014, 0.01915617659687996, 0.018540773540735245]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1629072.jpg,apple_pie,macaroni_and_cheese,0.04451557248830795,"[""macaroni_and_cheese"", ""pancakes"", ""sashimi"", ""apple_pie"", ""samosa""]","[0.04451557248830795, 0.043111853301525116, 0.03641074523329735, 0.03440844267606735, 0.03247976675629616]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1657587.jpg,apple_pie,dumplings,0.036226388067007065,"[""dumplings"", ""pancakes"", ""hummus"", ""apple_pie"", ""beignets""]","[0.036226388067007065, 0.028432581573724747, 0.026562603190541267, 0.02460469678044319, 0.02388264425098896]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1674492.jpg,apple_pie,paella,0.06491081416606903,"[""paella"", ""spaghetti_bolognese"", ""pulled_pork_sandwich"", ""falafel"", ""carrot_cake""]","[0.06491081416606903, 0.05760237202048302, 0.04609418287873268, 0.043180130422115326, 0.037340857088565826]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/168971.jpg,apple_pie,oysters,0.04501299932599068,"[""oysters"", ""beignets"", ""cannoli"", ""chocolate_cake"", ""chocolate_mousse""]","[0.04501299932599068, 0.031094009056687355, 0.028818124905228615, 0.028679057955741882, 0.02654845267534256]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/175848.jpg,apple_pie,creme_brulee,0.039071857929229736,"[""creme_brulee"", ""lobster_bisque"", ""apple_pie"", ""bread_pudding"", ""baklava""]","[0.039071857929229736, 0.03797979652881622, 0.03387917950749397, 0.03226631134748459, 0.028248652815818787]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1771374.jpg,apple_pie,churros,0.03514526039361954,"[""churros"", ""french_fries"", ""onion_rings"", ""bread_pudding"", ""fish_and_chips""]","[0.03514526039361954, 0.03149114176630974, 0.025948461145162582, 0.02511962503194809, 0.022805500775575638]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1773419.jpg,apple_pie,clam_chowder,0.03540699928998947,"[""clam_chowder"", ""apple_pie"", ""french_onion_soup"", ""creme_brulee"", ""gyoza""]","[0.03540699928998947, 0.03354708477854729, 0.03352712094783783, 0.03107883781194687, 0.030950022861361504]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1815947.jpg,apple_pie,cheesecake,0.03161263465881348,"[""cheesecake"", ""foie_gras"", ""cannoli"", ""baklava"", ""panna_cotta""]","[0.03161263465881348, 0.02923000045120716, 0.02880539745092392, 0.028637150302529335, 0.02825707197189331]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1847621.jpg,apple_pie,foie_gras,0.029829448089003563,"[""foie_gras"", ""macarons"", ""risotto"", ""baklava"", ""spring_rolls""]","[0.029829448089003563, 0.02342834882438183, 0.023368798196315765, 0.023272793740034103, 0.02276831865310669]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1854241.jpg,apple_pie,cheesecake,0.0228592399507761,"[""cheesecake"", ""cheese_plate"", ""panna_cotta"", ""foie_gras"", ""cup_cakes""]","[0.0228592399507761, 0.022475486621260643, 0.01884349063038826, 0.0187839362770319, 0.017182201147079468]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1878082.jpg,apple_pie,french_toast,0.0870320126414299,"[""french_toast"", ""chicken_wings"", ""peking_duck"", ""waffles"", ""pancakes""]","[0.0870320126414299, 0.06482558697462082, 0.06138134002685547, 0.05706111341714859, 0.0507185235619545]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1889575.jpg,apple_pie,french_fries,0.08117882162332535,"[""french_fries"", ""dumplings"", ""macaroni_and_cheese"", ""samosa"", ""garlic_bread""]","[0.08117882162332535, 0.06696135550737381, 0.05663516744971275, 0.029751839116215706, 0.028702639043331146]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1893663.jpg,apple_pie,macaroni_and_cheese,0.06250691413879395,"[""macaroni_and_cheese"", ""french_fries"", ""waffles"", ""fish_and_chips"", ""chicken_quesadilla""]","[0.06250691413879395, 0.04006287083029747, 0.03909042850136757, 0.038115933537483215, 0.03729575499892235]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1899005.jpg,apple_pie,carrot_cake,0.022258253768086433,"[""carrot_cake"", ""cup_cakes"", ""cheesecake"", ""tiramisu"", ""cheese_plate""]","[0.022258253768086433, 0.022025909274816513, 0.0212553720921278, 0.020804818719625473, 0.02071002870798111]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1906009.jpg,apple_pie,grilled_salmon,0.03771514818072319,"[""grilled_salmon"", ""tuna_tartare"", ""beet_salad"", ""crab_cakes"", ""scallops""]","[0.03771514818072319, 0.036414653062820435, 0.03231516107916832, 0.03127739951014519, 0.029368219897150993]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/1919827.jpg,apple_pie,macaroni_and_cheese,0.056763045489788055,"[""macaroni_and_cheese"", ""apple_pie"", ""baklava"", ""chicken_quesadilla"", ""ravioli""]","[0.056763045489788055, 0.04053254798054695, 0.03530806675553322, 0.030842971056699753, 0.03039298951625824]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/2034818.jpg,apple_pie,clam_chowder,0.04138536378741264,"[""clam_chowder"", ""cheese_plate"", ""dumplings"", ""deviled_eggs"", ""eggs_benedict""]","[0.04138536378741264, 0.02331751398742199, 0.022283455356955528, 0.021418994292616844, 0.021015839651226997]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/2038171.jpg,apple_pie,french_fries,0.0639779195189476,"[""french_fries"", ""fish_and_chips"", ""waffles"", ""onion_rings"", ""club_sandwich""]","[0.0639779195189476, 0.0366215817630291, 0.03142509236931801, 0.028853870928287506, 0.026183253154158592]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/2040919.jpg,apple_pie,panna_cotta,0.0663590356707573,"[""panna_cotta"", ""strawberry_shortcake"", ""cheesecake"", ""pancakes"", ""waffles""]","[0.0663590356707573, 0.06427719444036484, 0.04561248794198036, 0.034080132842063904, 0.034044716507196426]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/2074694.jpg,apple_pie,fish_and_chips,0.03284910321235657,"[""fish_and_chips"", ""samosa"", ""grilled_cheese_sandwich"", ""gyoza"", ""fried_calamari""]","[0.03284910321235657, 0.023899072781205177, 0.023509539663791656, 0.023353416472673416, 0.023137167096138]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/2084963.jpg,apple_pie,cheesecake,0.034620288759469986,"[""cheesecake"", ""apple_pie"", ""strawberry_shortcake"", ""panna_cotta"", ""cannoli""]","[0.034620288759469986, 0.030945410951972008, 0.0308776143938303, 0.03002033196389675, 0.02478908747434616]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/2097980.jpg,apple_pie,oysters,0.06709593534469604,"[""oysters"", ""dumplings"", ""pulled_pork_sandwich"", ""breakfast_burrito"", ""cannoli""]","[0.06709593534469604, 0.056990787386894226, 0.038847871124744415, 0.0380840040743351, 0.03503574803471565]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/2109273.jpg,apple_pie,creme_brulee,0.05091041326522827,"[""creme_brulee"", ""peking_duck"", ""panna_cotta"", ""baby_back_ribs"", ""bread_pudding""]","[0.05091041326522827, 0.04225562512874603, 0.04193401336669922, 0.04028712958097458, 0.04017719626426697]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/2110985.jpg,apple_pie,carrot_cake,0.02725224196910858,"[""carrot_cake"", ""cannoli"", ""waffles"", ""churros"", ""cheese_plate""]","[0.02725224196910858, 0.02298525907099247, 0.022936927154660225, 0.022683527320623398, 0.02234535850584507]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/2113478.jpg,apple_pie,macaroni_and_cheese,0.04464196786284447,"[""macaroni_and_cheese"", ""nachos"", ""french_fries"", ""fried_rice"", ""chicken_quesadilla""]","[0.04464196786284447, 0.036005351692438126, 0.030839994549751282, 0.027132542803883553, 0.026743009686470032]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/2114765.jpg,apple_pie,pad_thai,0.18454895913600922,"[""pad_thai"", ""spaghetti_bolognese"", ""paella"", ""fried_calamari"", ""fried_rice""]","[0.18454895913600922, 0.11394955962896347, 0.06642753630876541, 0.0653151124715805, 0.052742525935173035]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/2130269.jpg,apple_pie,beignets,0.10336426645517349,"[""beignets"", ""ice_cream"", ""cannoli"", ""cup_cakes"", ""macarons""]","[0.10336426645517349, 0.06931768357753754, 0.058716148138046265, 0.053495049476623535, 0.035438306629657745]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/2175701.jpg,apple_pie,peking_duck,0.06353714317083359,"[""peking_duck"", ""bread_pudding"", ""creme_brulee"", ""foie_gras"", ""panna_cotta""]","[0.06353714317083359, 0.05358055606484413, 0.04058128967881203, 0.03751105070114136, 0.035237621515989304]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/2189388.jpg,apple_pie,grilled_cheese_sandwich,0.06730648875236511,"[""grilled_cheese_sandwich"", ""french_fries"", ""fish_and_chips"", ""chicken_quesadilla"", ""breakfast_burrito""]","[0.06730648875236511, 0.04965723678469658, 0.0495116300880909, 0.03823118284344673, 0.037469007074832916]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/2200733.jpg,apple_pie,panna_cotta,0.031787823885679245,"[""panna_cotta"", ""frozen_yogurt"", ""cheesecake"", ""cup_cakes"", ""strawberry_shortcake""]","[0.031787823885679245, 0.031210772693157196, 0.027415473014116287, 0.026556778699159622, 0.026495300233364105]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/2206034.jpg,apple_pie,breakfast_burrito,0.03160134702920914,"[""breakfast_burrito"", ""apple_pie"", ""chicken_quesadilla"", ""waffles"", ""carrot_cake""]","[0.03160134702920914, 0.03052138164639473, 0.030291998758912086, 0.02688007242977619, 0.026561830192804337]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/2206649.jpg,apple_pie,creme_brulee,0.02907557226717472,"[""creme_brulee"", ""churros"", ""pancakes"", ""hot_and_sour_soup"", ""panna_cotta""]","[0.02907557226717472, 0.028617462143301964, 0.02584858052432537, 0.024470843374729156, 0.02435263805091381]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/2214366.jpg,apple_pie,chicken_quesadilla,0.04970704764127731,"[""chicken_quesadilla"", ""spaghetti_carbonara"", ""deviled_eggs"", ""spaghetti_bolognese"", ""omelette""]","[0.04970704764127731, 0.049230270087718964, 0.0461261048913002, 0.04020968824625015, 0.03715163469314575]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/2218771.jpg,apple_pie,waffles,0.06751446425914764,"[""waffles"", ""french_toast"", ""bread_pudding"", ""lasagna"", ""huevos_rancheros""]","[0.06751446425914764, 0.05560044199228287, 0.048046573996543884, 0.045821741223335266, 0.040962640196084976]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/224383.jpg,apple_pie,french_toast,0.04428611695766449,"[""french_toast"", ""strawberry_shortcake"", ""pancakes"", ""creme_brulee"", ""lasagna""]","[0.04428611695766449, 0.0435810312628746, 0.04296719655394554, 0.03527190536260605, 0.026903336867690086]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/224785.jpg,apple_pie,french_fries,0.045130860060453415,"[""french_fries"", ""fish_and_chips"", ""onion_rings"", ""apple_pie"", ""grilled_cheese_sandwich""]","[0.045130860060453415, 0.03982838988304138, 0.036397069692611694, 0.0340522937476635, 0.033746011555194855]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/2254489.jpg,apple_pie,macaroni_and_cheese,0.0646144449710846,"[""macaroni_and_cheese"", ""garlic_bread"", ""apple_pie"", ""chicken_quesadilla"", ""pancakes""]","[0.0646144449710846, 0.05452226847410202, 0.0523725263774395, 0.0450701043009758, 0.04253414645791054]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/2271474.jpg,apple_pie,pizza,0.049051981419324875,"[""pizza"", ""lasagna"", ""macaroni_and_cheese"", ""chicken_quesadilla"", ""pancakes""]","[0.049051981419324875, 0.03362962603569031, 0.031789105385541916, 0.03149765729904175, 0.030991647392511368]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/229142.jpg,apple_pie,oysters,0.06506389379501343,"[""oysters"", ""ramen"", ""mussels"", ""baby_back_ribs"", ""poutine""]","[0.06506389379501343, 0.04329898580908775, 0.04179210588335991, 0.041374772787094116, 0.03969907760620117]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/2298195.jpg,apple_pie,dumplings,0.045234568417072296,"[""dumplings"", ""hummus"", ""ice_cream"", ""breakfast_burrito"", ""apple_pie""]","[0.045234568417072296, 0.029503829777240753, 0.02907545305788517, 0.026996003463864326, 0.026065267622470856]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/2304784.jpg,apple_pie,chicken_curry,0.09472601115703583,"[""chicken_curry"", ""hot_and_sour_soup"", ""chicken_wings"", ""nachos"", ""pulled_pork_sandwich""]","[0.09472601115703583, 0.09353901445865631, 0.0452195405960083, 0.04138770326972008, 0.032497987151145935]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/2334907.jpg,apple_pie,churros,0.03781524673104286,"[""churros"", ""clam_chowder"", ""chocolate_mousse"", ""frozen_yogurt"", ""cannoli""]","[0.03781524673104286, 0.036431558430194855, 0.03395618125796318, 0.03374587744474411, 0.028582951053977013]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/2338398.jpg,apple_pie,panna_cotta,0.03962216526269913,"[""panna_cotta"", ""cheesecake"", ""foie_gras"", ""cheese_plate"", ""eggs_benedict""]","[0.03962216526269913, 0.03469734266400337, 0.030315948650240898, 0.029094146564602852, 0.02724332921206951]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/2368252.jpg,apple_pie,carrot_cake,0.023977741599082947,"[""carrot_cake"", ""deviled_eggs"", ""grilled_cheese_sandwich"", ""crab_cakes"", ""filet_mignon""]","[0.023977741599082947, 0.021291352808475494, 0.020793192088603973, 0.0193786658346653, 0.019019311293959618]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/2373323.jpg,apple_pie,dumplings,0.09252769500017166,"[""dumplings"", ""spring_rolls"", ""clam_chowder"", ""ice_cream"", ""cheese_plate""]","[0.09252769500017166, 0.03391072154045105, 0.033578041940927505, 0.032706327736377716, 0.027884867042303085]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/2374771.jpg,apple_pie,peking_duck,0.04453626647591591,"[""peking_duck"", ""foie_gras"", ""carrot_cake"", ""cheesecake"", ""filet_mignon""]","[0.04453626647591591, 0.033908020704984665, 0.026404859498143196, 0.02631344087421894, 0.025766221806406975]"
/content/food101-cnn/data/processed/f8e106c00724/images/apple_pie/2380340.jpg,apple_pie,baby_back_ribs,0.1390201449394226,"[""baby_back_ribs"", ""poutine"", ""pork_chop"", ""ramen"", ""french_toast""]","[0.1390201449394226, 0.06773921102285385, 0.04873696714639664, 0.04399530962109566, 0.04212570935487747]"
