split,official_split,label,label_index,relative_path,image_path
test,test,apple_pie,0,apple_pie/1579774.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/1579774.jpg
test,test,apple_pie,0,apple_pie/1617515.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/1617515.jpg
test,test,apple_pie,0,apple_pie/1617793.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/1617793.jpg
test,test,apple_pie,0,apple_pie/1626685.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/1626685.jpg
test,test,apple_pie,0,apple_pie/1629072.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/1629072.jpg
test,test,apple_pie,0,apple_pie/1657587.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/1657587.jpg
test,test,apple_pie,0,apple_pie/1674492.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/1674492.jpg
test,test,apple_pie,0,apple_pie/168971.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/168971.jpg
test,test,apple_pie,0,apple_pie/175848.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/175848.jpg
test,test,apple_pie,0,apple_pie/1771374.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/1771374.jpg
test,test,apple_pie,0,apple_pie/1773419.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/1773419.jpg
test,test,apple_pie,0,apple_pie/1774036.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/1774036.jpg
test,test,apple_pie,0,apple_pie/1815947.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/1815947.jpg
test,test,apple_pie,0,apple_pie/1847621.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/1847621.jpg
test,test,apple_pie,0,apple_pie/1854241.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/1854241.jpg
test,test,apple_pie,0,apple_pie/1878082.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/1878082.jpg
test,test,apple_pie,0,apple_pie/1889575.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/1889575.jpg
test,test,apple_pie,0,apple_pie/1893663.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/1893663.jpg
test,test,apple_pie,0,apple_pie/1899005.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/1899005.jpg
test,test,apple_pie,0,apple_pie/1906009.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/1906009.jpg
test,test,apple_pie,0,apple_pie/1919827.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/1919827.jpg
test,test,apple_pie,0,apple_pie/2034818.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2034818.jpg
test,test,apple_pie,0,apple_pie/2038171.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2038171.jpg
test,test,apple_pie,0,apple_pie/2040919.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2040919.jpg
test,test,apple_pie,0,apple_pie/2074694.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2074694.jpg
test,test,apple_pie,0,apple_pie/2084963.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2084963.jpg
test,test,apple_pie,0,apple_pie/2097980.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2097980.jpg
test,test,apple_pie,0,apple_pie/2109273.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2109273.jpg
test,test,apple_pie,0,apple_pie/2110985.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2110985.jpg
test,test,apple_pie,0,apple_pie/2113478.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2113478.jpg
test,test,apple_pie,0,apple_pie/2114765.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2114765.jpg
test,test,apple_pie,0,apple_pie/2130269.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2130269.jpg
test,test,apple_pie,0,apple_pie/2175701.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2175701.jpg
test,test,apple_pie,0,apple_pie/2189388.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2189388.jpg
test,test,apple_pie,0,apple_pie/2200733.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2200733.jpg
test,test,apple_pie,0,apple_pie/2206034.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2206034.jpg
test,test,apple_pie,0,apple_pie/2206649.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2206649.jpg
test,test,apple_pie,0,apple_pie/2214366.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2214366.jpg
test,test,apple_pie,0,apple_pie/2218771.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2218771.jpg
test,test,apple_pie,0,apple_pie/224383.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/224383.jpg
test,test,apple_pie,0,apple_pie/224785.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/224785.jpg
test,test,apple_pie,0,apple_pie/2254489.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2254489.jpg
test,test,apple_pie,0,apple_pie/2271474.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2271474.jpg
test,test,apple_pie,0,apple_pie/229142.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/229142.jpg
test,test,apple_pie,0,apple_pie/2298195.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2298195.jpg
test,test,apple_pie,0,apple_pie/2304784.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2304784.jpg
test,test,apple_pie,0,apple_pie/2334907.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2334907.jpg
test,test,apple_pie,0,apple_pie/2338398.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2338398.jpg
test,test,apple_pie,0,apple_pie/2368252.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2368252.jpg
test,test,apple_pie,0,apple_pie/2373323.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2373323.jpg
test,test,apple_pie,0,apple_pie/2374771.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2374771.jpg
test,test,apple_pie,0,apple_pie/2380340.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2380340.jpg
test,test,apple_pie,0,apple_pie/2395631.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2395631.jpg
test,test,apple_pie,0,apple_pie/2402925.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2402925.jpg
test,test,apple_pie,0,apple_pie/2407532.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2407532.jpg
test,test,apple_pie,0,apple_pie/2437888.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2437888.jpg
test,test,apple_pie,0,apple_pie/2440054.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2440054.jpg
test,test,apple_pie,0,apple_pie/2445712.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2445712.jpg
test,test,apple_pie,0,apple_pie/2446133.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2446133.jpg
test,test,apple_pie,0,apple_pie/2446500.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2446500.jpg
test,test,apple_pie,0,apple_pie/246113.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/246113.jpg
test,test,apple_pie,0,apple_pie/2477191.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2477191.jpg
test,test,apple_pie,0,apple_pie/2496124.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2496124.jpg
test,test,apple_pie,0,apple_pie/250066.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/250066.jpg
test,test,apple_pie,0,apple_pie/2511157.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2511157.jpg
test,test,apple_pie,0,apple_pie/2517059.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2517059.jpg
test,test,apple_pie,0,apple_pie/2523219.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2523219.jpg
test,test,apple_pie,0,apple_pie/2523928.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2523928.jpg
test,test,apple_pie,0,apple_pie/2553659.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2553659.jpg
test,test,apple_pie,0,apple_pie/2559009.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2559009.jpg
test,test,apple_pie,0,apple_pie/2566460.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2566460.jpg
test,test,apple_pie,0,apple_pie/257377.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/257377.jpg
test,test,apple_pie,0,apple_pie/2576737.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2576737.jpg
test,test,apple_pie,0,apple_pie/2586042.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2586042.jpg
test,test,apple_pie,0,apple_pie/2596943.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2596943.jpg
test,test,apple_pie,0,apple_pie/2601847.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2601847.jpg
test,test,apple_pie,0,apple_pie/2610524.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2610524.jpg
test,test,apple_pie,0,apple_pie/262170.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/262170.jpg
test,test,apple_pie,0,apple_pie/2629959.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2629959.jpg
test,test,apple_pie,0,apple_pie/2637058.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2637058.jpg
test,test,apple_pie,0,apple_pie/2663191.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2663191.jpg
test,test,apple_pie,0,apple_pie/2669146.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2669146.jpg
test,test,apple_pie,0,apple_pie/2673907.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2673907.jpg
test,test,apple_pie,0,apple_pie/2680614.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2680614.jpg
test,test,apple_pie,0,apple_pie/2698889.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2698889.jpg
test,test,apple_pie,0,apple_pie/2737512.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2737512.jpg
test,test,apple_pie,0,apple_pie/2754101.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2754101.jpg
test,test,apple_pie,0,apple_pie/2766011.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2766011.jpg
test,test,apple_pie,0,apple_pie/2766017.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2766017.jpg
test,test,apple_pie,0,apple_pie/2791334.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2791334.jpg
test,test,apple_pie,0,apple_pie/280007.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/280007.jpg
test,test,apple_pie,0,apple_pie/283209.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/283209.jpg
test,test,apple_pie,0,apple_pie/2848506.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2848506.jpg
test,test,apple_pie,0,apple_pie/2878249.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2878249.jpg
test,test,apple_pie,0,apple_pie/2881877.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2881877.jpg
test,test,apple_pie,0,apple_pie/2909139.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2909139.jpg
test,test,apple_pie,0,apple_pie/2911777.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2911777.jpg
test,test,apple_pie,0,apple_pie/2923139.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2923139.jpg
test,test,apple_pie,0,apple_pie/2945592.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2945592.jpg
test,test,apple_pie,0,apple_pie/2948680.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2948680.jpg
test,test,apple_pie,0,apple_pie/296614.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/296614.jpg
test,test,apple_pie,0,apple_pie/2968812.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2968812.jpg
test,test,apple_pie,0,apple_pie/2983047.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/2983047.jpg
test,test,apple_pie,0,apple_pie/300660.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/300660.jpg
test,test,apple_pie,0,apple_pie/3027601.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/3027601.jpg
test,test,apple_pie,0,apple_pie/3037459.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/3037459.jpg
test,test,apple_pie,0,apple_pie/305590.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/305590.jpg
test,test,apple_pie,0,apple_pie/3068872.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/3068872.jpg
test,test,apple_pie,0,apple_pie/3108987.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/3108987.jpg
test,test,apple_pie,0,apple_pie/3160240.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/3160240.jpg
test,test,apple_pie,0,apple_pie/317970.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/317970.jpg
test,test,apple_pie,0,apple_pie/3214268.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/3214268.jpg
test,test,apple_pie,0,apple_pie/3217751.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/3217751.jpg
test,test,apple_pie,0,apple_pie/3240840.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/3240840.jpg
test,test,apple_pie,0,apple_pie/3242509.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/3242509.jpg
test,test,apple_pie,0,apple_pie/3243441.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/3243441.jpg
test,test,apple_pie,0,apple_pie/3253793.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/3253793.jpg
test,test,apple_pie,0,apple_pie/3257241.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/3257241.jpg
test,test,apple_pie,0,apple_pie/3267436.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/3267436.jpg
test,test,apple_pie,0,apple_pie/3269273.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/3269273.jpg
test,test,apple_pie,0,apple_pie/3270291.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/3270291.jpg
test,test,apple_pie,0,apple_pie/3275788.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/3275788.jpg
test,test,apple_pie,0,apple_pie/3276340.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/3276340.jpg
test,test,apple_pie,0,apple_pie/3280206.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/3280206.jpg
test,test,apple_pie,0,apple_pie/3299260.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/3299260.jpg
test,test,apple_pie,0,apple_pie/3314985.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/3314985.jpg
test,test,apple_pie,0,apple_pie/3327221.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/3327221.jpg
test,test,apple_pie,0,apple_pie/3330808.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/3330808.jpg
test,test,apple_pie,0,apple_pie/3365558.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/3365558.jpg
test,test,apple_pie,0,apple_pie/3385074.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/3385074.jpg
test,test,apple_pie,0,apple_pie/343461.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/343461.jpg
test,test,apple_pie,0,apple_pie/3440507.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/3440507.jpg
test,test,apple_pie,0,apple_pie/3463862.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/3463862.jpg
test,test,apple_pie,0,apple_pie/3464305.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/3464305.jpg
test,test,apple_pie,0,apple_pie/3466310.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/3466310.jpg
test,test,apple_pie,0,apple_pie/3471337.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/3471337.jpg
test,test,apple_pie,0,apple_pie/3485833.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/3485833.jpg
test,test,apple_pie,0,apple_pie/3497884.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/3497884.jpg
test,test,apple_pie,0,apple_pie/3505644.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/3505644.jpg
test,test,apple_pie,0,apple_pie/3517723.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/3517723.jpg
test,test,apple_pie,0,apple_pie/3521500.jpg,/Users/alex/Documents/IA_aero_upm/food101-cnn/data/raw/food-101/images/apple_pie/3521500.jpg
